# Results for all face-on DUVET galaxies (Reichardt Chu+2024)
# Read in with Python using: numpy.genfromtxt(filename, delimiter=',', skip_header=24, names=True, dtype=None,encoding=None)
# Table Columns:
#     'gal_name' - galaxy name
#     'sigma_sfr' - star formation rate surface density [M_sun/yr/kpc^2]
#     'sigma_sfr_err' - star formation rate surface density error [M_sun/yr/kpc^2]
#     'sigma_star' - stellar mass surface density [M_sun/pc^2]
#     'sigma_star_err' - stellar mass surface density error [M_sun/pc^2]
#     'vout_Hbeta' - outflow velocity from Hbeta [km/s]
#     'vout_Hbeta_err' - outflow velocity from Hbeta error [km/s]
#     'vout_OIII' - outflow velocity from [OIII]5007 [km/s]
#     'vout_OIII_err' - outflow velocity from [OIII]5007 error [km/s]
#     'mout' - outflow mass rate [M_sun/yr]
#     'mout_err' - outflow mass rate error [M_sun/yr]
#     'mout_extcorr' - outflow mass rate extinction corrected [M_sun/yr]
#     'mout_extcorr_err' - outflow mass rate extinction corrected error [M_sun/yr]
#     'sigma_out' - outflow mass flux [M_sun/yr/kpc^2]
#     'sigma_out_err' - outflow mass flux error [M_sun/yr/kpc^2]
#     'sigma_out_extcorr' - outflow mass flux extinction corrected [M_sun/yr/kpc^2]
#     'sigma_out_extcorr_err' - outflow mass flux extinction corrected error [M_sun/yr/kpc^2]
#     'mlf' - mass loading factor
#     'mlf_err' - mass loading factor error
#     'mlf_extcorr' - mass loading factor extinction corrected
#     'mlf_extcorr_err' - mass loading factor extinction corrected error
#                     
# gal_name,sigma_sfr,sigma_sfr_err,sigma_star,sigma_star_err,vout_Hbeta,vout_Hbeta_err,vout_OIII,vout_OIII_err,mout,mout_err,mout_extcorr,mout_extcorr_err,sigma_out,sigma_out_err,sigma_out_extcorr,sigma_out_extcorr_err,mlf,mlf_err,mlf_extcorr,mlf_extcorr_err
IRAS 08339+6517,0.4914059848224701,0.040171898110172584,19562.21228485716,28743.967942030056,230.4624970198439,37.30679139470427,210.15288244564772,26.418373302318866,0.040922850557607686,0.012075586945229692,0.07182272194310464,0.02119357551219712,0.6856714833752767,0.20232915108655627,1.203405716457928,0.3551030820547917,1.3953258701620996,0.4272435184290764,2.448903256423874,0.7498449401252835
IRAS 08339+6517,0.1289807477206764,0.010573330281454416,10841.503371772047,13106.599928075524,   nan,   nan,208.18945590059317,54.52147551104958,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan
IRAS 08339+6517,0.4229450588044177,0.020448600044442065,16500.35568792054,21092.209092897876,292.6032584373934,81.34016350098325,183.16933701335088,53.76058729719842,0.01804362147165731,0.00714009585352171,0.0377086584545195,0.014921806927500956,0.302324899936211,0.11963389765417394,0.6318169781991246,0.25001820135222713,0.7148089181862626,0.284962617500474,1.4938511871616298,0.5955322235345183
IRAS 08339+6517,0.22965090714272546,0.02016654606412431,21510.277295980188,29738.522059360883,228.64025693924282,33.462922212431,233.72059018225403,62.02394620678988,0.04438790995449319,0.010883885121409097,0.0447030378842237,0.01096115427396101,0.7437293259808729,0.18236192138123983,0.7490093646899831,0.1836565832566348,3.238521176485724,0.8434715095943179,3.261512763041176,0.84945965886464
IRAS 08339+6517,0.6332858189963089,0.017907509529127626,22769.397491475167,33904.42894798364,   nan,   nan,253.890863084264,62.783650340052006,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan
IRAS 08339+6517,0.1296359118649999,0.01327264879058979,18465.830673966648,24844.931954906013,190.50851667239397,28.966381591368446,198.3914026731111,27.43483757240538,0.03907233986297877,0.007714182948066362,0.04039289880419003,0.007974905323586563,0.6546657641817455,0.1292528548954079,0.6767920236130177,0.1336213164159563,5.050034012670044,1.1231350570598948,5.220714028052773,1.1610945457157964
IRAS 08339+6517,0.3427537333267863,0.021527232102103312,18491.061109872422,23431.432041668344,265.50194207904156,63.97681206643803,212.56717732501602,67.74517116617602,0.021058651870290556,0.007631270615310646,0.03691011098353623,0.013375549730887325,0.35284240635825787,0.12786364027775343,0.6184371373152671,0.22411031734035286,1.0294341740162838,0.37860959571611863,1.804319186585315,0.6636000387578898
IRAS 08339+6517,0.23354023013084946,0.01607512845724,24436.492211986282,33949.98403258958,260.1928437308646,30.841577676660748,269.2541174257681,73.8772968954438,0.05731013523509317,0.010177569475345196,0.05924709144944155,0.010521548884246694,0.9602440911042256,0.17052744528368535,0.9926982242505861,0.17629089695770844,4.111685984749667,0.7831143077671516,4.25065190564551,0.8095818447700287
IRAS 08339+6517,0.656169291849666,0.037766789445994514,25976.58139922903,39064.888107807994,276.7937845038575,47.30338280338804,259.4086835059785,53.2201804533759,0.058921637539603,0.016313646620500263,0.09383761045172667,0.025980839646432295,0.9872451714429586,0.2733387856691965,1.5722700808501098,0.43531475977283046,1.50455863098992,0.42547328634705234,2.3961348090796215,0.6776016106988811
IRAS 08339+6517,0.16357148177168523,0.015625480133777812,20897.67062241082,28088.14345991499,188.2748216020614,24.872360020984978,210.20152627386335,25.43911502888943,0.04977949560427671,0.00881880603761947,0.05146193280255416,0.009116862238108772,0.8340665454037429,0.1477610609969903,0.8622561556999441,0.15275505907713396,5.099095125689096,1.0263015187967077,5.271433298522601,1.0609882473565666
IRAS 08339+6517,0.10658886512231676,0.050527221497296285,13125.123438960778,15588.07451768028,117.94365059185384,67.00627356894591,183.21542925675243,41.24896775112524,0.01839315601693695,0.01604758443697377,0.019014804137332062,0.01658995740945008,0.3081814291585684,0.26888085447518384,0.3185972819899526,0.27796843453163605,2.891309789300343,2.87089237784466,2.9890296854586462,2.9679222105117895
IRAS 08339+6517,0.20273888569009624,0.009691951052294355,20603.497377822998,25892.80413020833,300.93234722211275,59.950563780867604,315.90057505799746,107.34402793379728,0.029245647463102317,0.007378752436088361,0.03023408586695397,0.007628137999856285,0.490017342513005,0.12363264189500808,0.5065788483064488,0.1278111526075113,2.4169874508535996,0.6206620513836446,2.498676297751769,0.6416390602932591
IRAS 08339+6517,0.2293789996819806,0.010565887040622076,27609.796547530827,38561.20867301138,286.9677416966816,21.141674023832568,295.72340147009294,62.27527808730997,0.07806471808011624,0.008027424731696911,0.08070313343520766,0.00829873398887265,1.3079917531628376,0.13450129080616452,1.3521989905775178,0.13904713788881723,5.702316929519637,0.642514444552375,5.89504266934748,0.6642300161712369
IRAS 08339+6517,0.7046913416438304,0.03642032767440257,29476.150015650906,44734.86416301917,278.87152670819785,31.1410071068804,260.5019981556611,48.24606270150641,0.08609487042663097,0.015410424561116243,0.13931214249069881,0.024935971814138667,1.4425387457632985,0.2582050987232371,2.3342060020798687,0.4178077663269232,2.047050475174414,0.3813769908476193,3.3123807036352635,0.6171151129952
IRAS 08339+6517,0.27624336127382076,0.022060545198618622,23552.189137759564,31660.063810739462,248.09997130557684,29.050081572222123,224.86038923480533,23.656877677415647,0.05597894064455061,0.012380078193261815,0.05787090541673818,0.012798497540767974,0.9379396289975708,0.20743096982274306,0.9696399205012977,0.2144416792618031,3.3953381709247905,0.7983554777548068,3.510093115107158,0.8253381326997445
IRAS 08339+6517,0.037677177840430294,0.0026769472804510125,8199.249381058582,9295.545844201934,153.17349713262968,11.74975093092548,150.93173284005195,12.018309109238768,0.010218898782844875,0.0011622922981014603,0.010564275031217573,0.0012015752151712201,0.17121992704373,0.019474466546092837,0.17700678307446838,0.02013266057831484,4.544393631839348,0.609435414890096,4.6979841171789545,0.6300329882385624
IRAS 08339+6517,0.1803426055614044,0.02018121605358957,14304.616768396385,16800.458959938554,98.41593052135688,149.81988002502402,207.68667681806272,43.4776864659294,0.010568086421916412,0.016658094373120075,0.010925264442605628,0.017221101235394224,0.17707064377524034,0.27911008454662034,0.183055241131924,0.2885433900262214,0.9818569673207366,1.5515611104161957,1.0150415680314433,1.6040004550876716
IRAS 08339+6517,0.21945010509290358,0.011391165139121725,22878.065660824996,28516.858971648337,290.45583480066693,45.93609924227048,344.88352655780193,101.34945538918839,0.03573243621225717,0.0081116994831394,0.03694011377384766,0.008385857041106082,0.5987049340021126,0.13591333305261824,0.6189398407549818,0.14050690404994975,2.7282052735798534,0.6353202381212326,2.8204125967173965,0.6567926614244093
IRAS 08339+6517,0.24473413568146263,0.013106784291445949,31112.191492319802,43704.86805694362,274.74190584441857,20.582807961403404,321.2123169433557,55.75146547891068,0.0877342453671257,0.009241564250632724,0.0906994694252773,0.009553908746630384,1.4700068383311635,0.15484446909481625,1.5196898284159024,0.16007787075126573,6.006545977895266,0.7097848548767717,6.209553988798185,0.7337740180477229
IRAS 08339+6517,0.8009248164603151,0.033593986219502964,33365.13888285913,51083.466242328235,309.5522635543902,30.976382906592605,288.69462857542766,53.57380585733335,0.10792665637697979,0.01667885021668692,0.17268825731091988,0.026687026862103957,1.808335185975461,0.2794578533323541,2.8934302459010297,0.447147083990534,2.2578089089153126,0.36154227811997236,3.612611554088855,0.5784864281784127
IRAS 08339+6517,0.30093458867834,0.019959778508048948,26503.291589538654,35669.79001357121,253.03256041230998,22.25884532289539,232.00995447410975,40.51206280511565,0.07372350307733226,0.011692155957056565,0.07621519493678071,0.01208732504970047,1.2352537280729279,0.19590467940752165,1.2770025806113663,0.2025258256435538,4.104724995215666,0.7056237088303028,4.243455650012755,0.7294722344393211
IRAS 08339+6517,0.052271264173670944,0.0034409795652922967,8755.297015682423,9894.42554749495,161.8069859792269,13.183520601739552,154.7586082240737,10.29586816326166,0.013238537495506204,0.001586618891384504,0.013685970874708962,0.0016402431117577953,0.22181464679457583,0.026584153204953262,0.22931149280235066,0.027482638970905412,4.243529409535573,0.5802498105462089,4.3869513475026105,0.5998609748158709
IRAS 08339+6517,0.18703739498475372,0.03431343531927846,15484.108798967854,18012.843402196835,127.08404331342206,24.33958443235103,131.26849000869026,11.519968245530363,0.03666742912859264,0.011258017426601308,0.037906707389295746,0.011638513594098484,0.6143709487384671,0.18863059155412115,0.6351353322492113,0.19500588965851712,3.28474928122554,1.1748405221023985,3.3957665647609345,1.2145475414772382
IRAS 08339+6517,0.2677585497164477,0.01107769506340022,25152.633943826986,31140.91750534678,287.7160820331967,35.21868241156611,287.3107225263269,54.0864173618169,0.04377828909550483,0.008221564579936055,0.04525789874516334,0.00849943533594541,0.7335149925954058,0.13775414723993115,0.7583061821013655,0.14240993369819205,2.7394643172820707,0.5268075710770086,2.832052171272964,0.5446125054813259
IRAS 08339+6517,0.26192749940434773,0.0066145401378033325,34614.58643710879,48848.53113313428,241.34205889094306,9.487262239416728,272.48770631820344,61.885863356333594,0.11232921323063437,0.005757576900902896,0.11612569297592576,0.005952170305927069,1.8821010074506745,0.09646948442000475,1.9457118718720976,0.09972994029880877,7.1855800239790835,0.4105813007899228,7.42843678612159,0.42445804351261845
IRAS 08339+6517,0.6610205260236892,0.03677499982300253,37254.12775006734,57432.06462937887,339.7432095581694,57.97154545262984,   nan,   nan,0.12414026756608484,0.03260840370545139,0.12833593490706435,0.033710495856135746,2.0799978556923175,0.5463610729595224,2.1502971972640594,0.5648268726161767,3.1466463956941872,0.8448769841806676,3.2529961061859654,0.8734319634728223
IRAS 08339+6517,0.3545094442017819,0.0218817293436123,29454.39404131775,39679.51621640297,255.9651255532878,21.16845870690677,268.38709038583613,14.31207413452557,0.08295214903208904,0.012978931841498167,0.08575574877761662,0.013417591121970428,1.3898817482406716,0.21746489619189677,1.436856686939048,0.22481473021957132,3.9205774936973756,0.6594322750032207,4.0530843689490235,0.6817196319911213
IRAS 08339+6517,0.06206433819933092,0.0038988899987125727,9311.344000874198,10493.306173852576,172.73771620760363,12.848046479145513,166.00302150473797,8.857139934167606,0.017454621808326923,0.001899571067251308,0.018044549541738328,0.001963772381176245,0.29245607928074946,0.0318277366730707,0.3023404499572984,0.032903443999264516,4.712143684533838,0.5921225400289611,4.87140375180151,0.6121349763783095
IRAS 08339+6517,0.2263049884455825,0.0725856875238408,16663.602128403465,19225.227844455112,124.48760968681052,30.655191382633124,186.4397081394985,18.472008449814286,0.060379386953467847,0.022887730851701534,0.06570757176082286,0.02490746086142901,1.0116700878252396,0.38348903241939025,1.1009450120002748,0.417330058958778,4.470383506674254,2.219789300034589,4.8648729290605495,2.4156748202550657
IRAS 08339+6517,0.37741636181030136,0.03143920523841901,27427.202226828984,33764.97234678679,268.2916565408099,120.37673501966117,285.80005796521766,56.00694774818505,0.021026302153660872,0.019544972993965376,0.021736944807952872,0.020205549988673827,0.35230037964491784,0.3274803793649852,0.3642073557298855,0.3385484941632864,0.9334528528521839,0.8711670805959956,0.965001501214579,0.9006106071829456
IRAS 08339+6517,0.4580659973625219,0.03083800597859905,38116.98397962605,53992.19051706652,271.9436117119306,33.873862159298376,207.80379321293614,42.79379235962777,0.12189116843235846,0.02264275567915026,0.12601082118140083,0.023408030898669305,2.042313698350704,0.3793844187948606,2.111339398489811,0.39220677568857937,4.458557740827856,0.8809440341868131,4.609247162301065,0.9107180002490396
IRAS 08339+6517,1.0766519362117581,0.02150449005382409,41143.114019547276,63780.66301642949,   nan,   nan,355.74655924200096,99.70433604703543,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan
IRAS 08339+6517,0.5741197710915047,0.010165104850889615,32405.493895368567,43689.24241923472,260.47883753401777,31.47186870305811,275.49249900796474,9.195327636875318,0.02518833157703342,0.006109306933199215,0.026039641649450194,0.006315788037825467,0.42203611040878747,0.10236279951673172,0.43630000044119405,0.10582243645230506,0.7351011612201076,0.17876962333096275,0.7599459597284195,0.18481164245074305
IRAS 08339+6517,0.06895888923292864,0.004092581144481713,9642.826468431147,10773.36120716817,170.7848398341707,13.989087934683075,176.1557539406062,12.004630349228488,0.016867774349091515,0.0019903256422484084,0.017437867932253968,0.0020575942607138084,0.282623319284656,0.033348349807626305,0.292175364352471,0.03447545050514118,4.098432014036853,0.5413219956068678,4.236949979944775,0.5596174855590906
IRAS 08339+6517,0.6653682947066971,0.16509605030865016,17482.100848741175,20019.85170576509,119.18890344719888,22.92137428298273,222.15690773919712,31.03326667747649,0.06550709045911499,0.02019884829951328,0.16814379744704624,0.0518464647618065,1.09758590310004,0.3384362058675001,2.817286807857407,0.8686990743948331,1.6495915297314698,0.6528807614380708,4.234176515878778,1.675816308416752
IRAS 08339+6517,0.46821074714575456,0.03301753042434899,29068.379412304646,35791.58285040148,281.703396842874,116.9345417547558,275.3999224199347,   nan,0.02603894992221345,0.02201247998601746,0.026919009019265687,0.022756453276731797,0.4362884103971466,0.3688240090590484,0.4510339967458848,0.3812894473871429,0.9318205809174421,0.7904667224417028,0.9633140620872537,0.817182754850077
IRAS 08339+6517,0.6799758276924174,0.03285659458527673,40538.212208052195,57760.214098041026,323.2081267180987,58.42881684208217,152.9168413997088,75.66727781305674,0.1253816537574225,0.03275330562580717,0.129619277214678,0.03386029514192179,2.100797558050731,0.5487889369357724,2.1717998837032892,0.5673367930419029,3.0895179982795105,0.820762070493764,3.193936894894577,0.8485020188715314
IRAS 08339+6517,1.2955974087357631,0.06702968014630645,43703.19342219216,67801.79091331727,346.42374754562854,83.93352774031638,403.01274992147825,145.89533807279008,0.1555393435735729,0.05167844151894159,0.2253767993972195,0.07488215830013543,2.606096373496205,0.8658838075058727,3.7762385135786984,1.2546672546116422,2.0115016871168487,0.6763817363452851,2.9146697022677217,0.9800783994959263
IRAS 08339+6517,0.5336899471017139,0.02599052344748627,34298.58578066015,46240.57453848322,279.155366046324,18.574325850581356,255.3903332487606,12.2904505952392,0.12714073325650016,0.016685186443853257,0.13143780972243022,0.01724910895838596,2.130271327181493,0.27956401823096083,2.202269801247311,0.2890126656682658,3.9915897587171396,0.5587373012641137,4.12649669195959,0.5776213901505253
IRAS 08339+6517,0.07111630489672033,0.0035561156731399985,9973.81082159068,11052.70917299292,194.28754359852857,14.872277660085931,175.8107229872267,14.15902233710813,0.017069571115457583,0.0019096230456221136,0.017646484984404475,0.0019741640942535195,0.2860044690884747,0.03199615981140179,0.2956707895649462,0.03307755946833417,4.0216441152817035,0.492811035680534,4.1575668195126045,0.5094669621435439
IRAS 08339+6517,1.548168997041106,0.2277149622290381,18299.798169904934,20813.550656336392,193.51112595768376,78.07186002141037,249.9037658899921,44.632200223519234,0.025111129001578233,0.028574230117040064,0.08235816534404561,0.09371626295297543,0.4207425640474891,0.47876759521130313,1.3799294191401335,1.5702368764584578,0.2717678527677672,0.3118204156473393,0.8913299657708456,1.0226922631761615
IRAS 08339+6517,0.5000531187676209,0.02075330648564877,30708.15382450987,37816.867833237,299.8537815270828,50.671637583752954,273.3872185334849,107.70639805145912,0.05261052639670451,0.01665372082047436,0.054388646193948266,0.017216579866311827,0.8815010974077011,0.2790368046971146,0.9112938909785884,0.2884676334793687,1.762814917703458,0.5627899058525394,1.8223941752917547,0.581810963838913
IRAS 08339+6517,0.8731981594039738,0.03750818194546165,42957.0453310055,61525.18787354589,330.10031702630545,65.83175788527842,191.63601223068162,73.61131110235125,0.14517723911495062,0.039566224724892136,0.15008390971225632,0.04090347588552551,2.4324770034322527,0.6629409151370296,2.5146893630564287,0.6853468564256512,2.785710181859074,0.7685821966541341,2.879861044110424,0.7945585803415895
IRAS 08339+6517,1.0869136985185488,0.06921451390512749,46260.32959869739,71817.75703290895,324.8306252672579,69.02120979557387,356.9060705811154,92.92086090783128,0.17323983761237752,0.05203329362869671,0.20637275608673902,0.061984901177588494,2.902672096807008,0.871829433706377,3.4578215316413847,1.0385708365422242,2.6705635422235616,0.819944354001035,3.1813211447738277,0.976762495884864
IRAS 08339+6517,0.710604136454827,0.04146489148755099,36189.32931958788,48788.67223934018,282.2974847015472,25.62155457006473,268.85515391753046,18.34869581592231,0.13700002331408775,0.024372905689041855,0.1564594299201574,0.02783481956687463,2.2954659298716633,0.40837346788551787,2.6215126253334966,0.46637860661820496,3.2303019531009802,0.6048077879684551,3.6891322338934143,0.690714347543365
IRAS 08339+6517,0.06110985161289041,0.0042992912922215154,10304.795174750214,11332.05713881767,173.95703159127132,20.63418422698717,162.76636673420242,14.329359441493287,0.013342449106411873,0.0021855581192449748,0.013793394468960352,0.0022594251649869796,0.22355570899866903,0.036619513479785974,0.2311113990702722,0.03785717229720319,3.6582597256955625,0.6521728947059101,3.7819008387433546,0.6742149006451433
IRAS 08339+6517,2.0020419284249367,0.13252862912631785,19117.496789932837,21607.24776077847,258.1103960872343,114.5958676350757,338.71370916619054,56.887623435763864,0.015603740066481462,0.01582554743498434,0.07165193020336387,0.0726704633254773,0.2614441431083934,0.2651605750116608,1.2005440627866755,1.2176098122931338,0.1305887451188792,0.13272687622415927,0.5996598001976798,0.6094780373682838
IRAS 08339+6517,0.492639038991218,0.025055442009333885,32347.925638986817,39842.15650833095,300.7112441410479,49.4203554186908,290.8179404561017,46.565904332673576,0.07528168200154758,0.019724020542188806,0.07782603687318304,0.020390648949265632,1.2613613632882903,0.3304803609477013,1.3039925963352528,0.3416498685091801,2.5604169857735855,0.6833590946118504,2.646953434720585,0.7064551253489999
IRAS 08339+6517,1.3908284614722488,0.04816975016447075,45375.88105168706,65290.16164905075,305.2996726861274,39.91563130350271,279.51022307797183,35.41258528999416,0.17999796154723768,0.03131592820121397,0.24899299260681984,0.043319638800655265,3.0159059698170614,0.5247053577749424,4.171933095189252,0.7258302046655594,2.1684241107811393,0.38466351097888507,2.9996029062944904,0.5321089079119561
IRAS 08339+6517,1.3913806006372622,0.07407144510201445,38080.075456243896,51336.76994019715,307.68964857351733,31.18621266851974,285.98702596878854,14.388998333986713,0.16947920145357684,0.02920871405078137,0.3379899199985726,0.05825051593713668,2.8396617996672795,0.4893985149565872,5.663096452312736,0.9760003793911322,2.040895063770973,0.3681341360663161,4.070127504809969,0.7341645826191837
IRAS 08339+6517,0.05226950006928111,0.004208350826662904,10473.81052030781,11478.276111343404,169.82500908607403,19.28707892193635,169.27285767690577,17.389652620167183,0.011393992172461627,0.001902986961346626,0.011779083986573633,0.001967303724960669,0.19090887873170606,0.03188497074008889,0.19736117791956817,0.03296261245155904,3.652395344869648,0.6771904301469359,3.7758382547752305,0.700077973625758
IRAS 08339+6517,0.6895461438582853,0.047800533649381804,19474.183066680707,21987.993450887527,305.74055962015905,134.64993092034916,350.83091302363584,54.20812936405709,0.01578981754303107,0.014716350812830663,0.03466362342891902,0.03230702580530919,0.26456191270728513,0.24657573835185068,0.5807967375637859,0.5413114190612406,0.38367542921341835,0.3585791103567997,0.8422884280289015,0.7871941025924523
IRAS 08339+6517,0.5079834533036189,0.026853110806370838,32944.88359740598,40747.04782175751,318.68219651120313,58.4949818317219,156.11960153533525,23.26244040138437,0.08676446297844445,0.02453545454715359,0.08969691053002148,0.025364698815414723,1.4537579182305898,0.41109701023762096,1.5028917306413243,0.4249911828026197,2.8618214014181413,0.8232910559871817,2.9585446550816177,0.8511164784987539
IRAS 08339+6517,2.071292574284407,0.06971091559547496,46107.53122135093,66395.04783302081,308.3288711030302,47.39243991437174,291.52112739055536,34.17553896017612,0.18993969624595056,0.038407990452799884,0.3097924332069728,0.06264359189853516,3.1824819508473627,0.6435344417213125,5.190641275500604,1.0496073464031694,1.5364714721419068,0.3149661573542651,2.50599135049469,0.5137111103846377
IRAS 08339+6517,1.0598708003835728,0.018968109552942786,49549.57314504351,76722.14699329446,   nan,   nan,345.823092584079,86.74403322941308,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan
IRAS 08339+6517,1.286384592040638,0.0813264590879897,38696.43065171926,52444.99761805344,292.6658306745779,35.015352392389346,295.4713213761788,18.53913958423092,0.16190194037346153,0.034147416114388186,0.2875323427656242,0.06064465028716902,2.712703101191214,0.5721475689389056,4.817668498066608,1.0161146341123541,2.108780778295825,0.4643230872933523,3.745122981008477,0.8246220198575782
IRAS 08339+6517,0.06039905018321654,0.004948711394954935,10519.00384860245,11522.721672288786,250.87378830962675,45.40521650110345,322.3615613174553,87.83712971187342,0.008818666991414996,0.0027998430942169097,0.009116718492449155,0.0028944716177459035,0.14775873124683897,0.046911995168255484,0.15275265058656415,0.04849751717402092,2.4463750803799496,0.8021474723957649,2.5290571643626687,0.8292582883990295
IRAS 08339+6517,0.39127225654777636,0.02988697699571228,19478.432950144474,22053.043660045216,347.7428263981923,143.87528835219948,349.04198559124075,53.483844872761914,0.01808168889818657,0.015295659286541759,0.02888769974538667,0.024436678197779844,0.30296272815347686,0.25628218096493766,0.48401984871106707,0.4094419904852176,0.7743015843406305,0.6576619274106894,1.2370410644025964,1.050695009740912
IRAS 08339+6517,0.5259516744571802,0.03513222071778697,32744.627322138025,40795.42009955152,329.1950614860689,76.21023471075536,171.5795338206469,38.120765431178285,0.11039706582781107,0.03502173016922922,0.11412824325085903,0.036205387433520274,1.8497274470133689,0.5867968958247439,1.9122441564687915,0.6066293371418967,3.516915216445352,1.1401504193128618,3.6357791967149162,1.1786849896976768
